date,occupation,state,state_name,vacancies
2011-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,133.04
2011-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,116.75
2011-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,111.32
2011-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,88.51
2011-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,68.99
2012-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,74.94
2012-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,79.34
2012-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,80.44
2012-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,66.37
2012-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,68.99
2012-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,65.01
2012-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,65.53
2012-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,71.33
2012-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,82.33
2012-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,77.0
2012-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,64.0
2012-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,43.67
2013-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,51.67
2013-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,47.67
2013-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,58.0
2013-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,62.67
2013-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.33
2013-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,66.0
2013-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,60.67
2013-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,58.67
2013-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,51.33
2013-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,49.33
2013-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,44.33
2013-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,43.67
2014-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,40.0
2014-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,57.67
2014-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.0
2014-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.0
2014-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,64.0
2014-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,50.67
2014-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,60.0
2014-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,69.33
2014-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,87.67
2014-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,89.33
2014-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,74.0
2014-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,76.0
2015-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,77.33
2015-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,77.0
2015-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,73.0
2015-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.0
2015-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,79.0
2015-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,74.67
2015-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,71.33
2015-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,69.33
2015-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,70.33
2015-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,63.33
2015-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,49.67
2015-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,38.33
2016-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,35.0
2016-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,37.33
2016-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,46.33
2016-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,58.33
2016-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,71.67
2016-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,72.33
2016-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,73.67
2016-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,85.33
2016-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,83.0
2016-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,80.0
2016-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,59.33
2016-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,57.0
2017-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,58.33
2017-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,67.0
2017-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,84.67
2017-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,94.33
2017-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,98.67
2017-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,83.67
2017-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,78.33
2017-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,72.33
2017-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,76.67
2017-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,64.33
2017-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,74.67
2017-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,73.33
2018-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,76.33
2018-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,65.33
2018-03-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,71.33
2018-04-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,79.0
2018-05-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,89.0
2018-06-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,85.33
2018-07-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,78.0
2018-08-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,71.33
2018-09-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,80.67
2018-10-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,79.67
2018-11-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,74.0
2018-12-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,51.67
2019-01-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,59.0
2019-02-01,"Database and Systems Administrators, and ICT Security Specialists",ACT,Australian Capital Territory,68.0
